sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
108;pms5003;3520;-26.689;27.817;2021-05-18T19:46:50.704881+00:00;P0;53.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:47:02.953433+00:00;humidity;74.30
107;DHT22;3520;-26.689;27.817;2021-05-18T19:47:02.953433+00:00;temperature;10.40
108;pms5003;3520;-26.689;27.817;2021-05-18T19:48:01.504829+00:00;P2;75.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:48:01.504829+00:00;P1;82.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:48:01.504829+00:00;P0;51.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:48:13.775436+00:00;humidity;79.30
107;DHT22;3520;-26.689;27.817;2021-05-18T19:48:13.775436+00:00;temperature;10.20
108;pms5003;3520;-26.689;27.817;2021-05-18T19:49:07.476441+00:00;P2;76.67
108;pms5003;3520;-26.689;27.817;2021-05-18T19:49:07.476441+00:00;P1;84.33
108;pms5003;3520;-26.689;27.817;2021-05-18T19:49:07.476441+00:00;P0;51.67
107;DHT22;3520;-26.689;27.817;2021-05-18T19:49:19.730139+00:00;humidity;79.30
107;DHT22;3520;-26.689;27.817;2021-05-18T19:49:19.730139+00:00;temperature;10.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:50:19.811513+00:00;P2;71.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:50:19.811513+00:00;P1;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:50:19.811513+00:00;P0;49.33
107;DHT22;3520;-26.689;27.817;2021-05-18T19:50:32.037763+00:00;humidity;78.40
107;DHT22;3520;-26.689;27.817;2021-05-18T19:50:32.037763+00:00;temperature;10.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:51:21.408071+00:00;P2;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:51:21.408071+00:00;P1;79.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:51:21.408071+00:00;P0;54.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:51:33.651598+00:00;humidity;77.80
107;DHT22;3520;-26.689;27.817;2021-05-18T19:51:33.651598+00:00;temperature;9.80
108;pms5003;3520;-26.689;27.817;2021-05-18T19:52:25.874568+00:00;P2;75.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:52:25.874568+00:00;P1;81.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:52:25.874568+00:00;P0;53.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:52:38.087904+00:00;humidity;80.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:52:38.087904+00:00;temperature;9.70
108;pms5003;3520;-26.689;27.817;2021-05-18T19:53:32.137396+00:00;P2;73.67
108;pms5003;3520;-26.689;27.817;2021-05-18T19:53:32.137396+00:00;P1;79.67
108;pms5003;3520;-26.689;27.817;2021-05-18T19:53:32.137396+00:00;P0;53.33
107;DHT22;3520;-26.689;27.817;2021-05-18T19:53:44.602066+00:00;humidity;80.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:53:44.602066+00:00;temperature;9.60
108;pms5003;3520;-26.689;27.817;2021-05-18T19:54:42.615257+00:00;P2;75.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:54:42.615257+00:00;P1;81.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:54:42.615257+00:00;P0;53.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:54:55.082670+00:00;humidity;76.90
107;DHT22;3520;-26.689;27.817;2021-05-18T19:54:55.082670+00:00;temperature;9.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:55:44.503748+00:00;P2;74.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:55:44.503748+00:00;P1;80.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:55:44.503748+00:00;P0;50.75
107;DHT22;3520;-26.689;27.817;2021-05-18T19:55:56.835713+00:00;humidity;81.50
107;DHT22;3520;-26.689;27.817;2021-05-18T19:55:56.835713+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T19:56:56.948615+00:00;P2;76.67
108;pms5003;3520;-26.689;27.817;2021-05-18T19:56:56.948615+00:00;P1;83.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:56:56.948615+00:00;P0;52.67
107;DHT22;3520;-26.689;27.817;2021-05-18T19:57:09.187299+00:00;humidity;81.00
107;DHT22;3520;-26.689;27.817;2021-05-18T19:57:09.187299+00:00;temperature;9.50
108;pms5003;3520;-26.689;27.817;2021-05-18T19:58:04.648372+00:00;P2;73.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:58:04.648372+00:00;P1;78.67
108;pms5003;3520;-26.689;27.817;2021-05-18T19:58:04.648372+00:00;P0;49.67
107;DHT22;3520;-26.689;27.817;2021-05-18T19:58:16.924903+00:00;humidity;81.60
107;DHT22;3520;-26.689;27.817;2021-05-18T19:58:16.924903+00:00;temperature;9.70
108;pms5003;3520;-26.689;27.817;2021-05-18T19:59:16.505668+00:00;P2;78.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:59:16.505668+00:00;P1;83.00
108;pms5003;3520;-26.689;27.817;2021-05-18T19:59:16.505668+00:00;P0;53.33
107;DHT22;3520;-26.689;27.817;2021-05-18T19:59:28.742167+00:00;humidity;81.60
107;DHT22;3520;-26.689;27.817;2021-05-18T19:59:28.742167+00:00;temperature;9.70
108;pms5003;3520;-26.689;27.817;2021-05-18T20:00:28.761287+00:00;P2;74.75
108;pms5003;3520;-26.689;27.817;2021-05-18T20:00:28.761287+00:00;P1;79.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:00:28.761287+00:00;P0;51.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:00:40.994416+00:00;humidity;81.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:00:40.994416+00:00;temperature;9.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:01:39.054456+00:00;P2;70.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:01:39.054456+00:00;P1;76.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:01:39.054456+00:00;P0;48.75
107;DHT22;3520;-26.689;27.817;2021-05-18T20:01:51.493113+00:00;humidity;77.70
107;DHT22;3520;-26.689;27.817;2021-05-18T20:01:51.493113+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:02:50.269724+00:00;P2;70.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:02:50.269724+00:00;P1;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:02:50.269724+00:00;P0;47.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:03:02.556505+00:00;humidity;76.60
107;DHT22;3520;-26.689;27.817;2021-05-18T20:03:02.556505+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:04:00.762099+00:00;P2;61.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:04:00.762099+00:00;P1;73.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:04:00.762099+00:00;P0;44.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:04:13.381793+00:00;humidity;77.10
107;DHT22;3520;-26.689;27.817;2021-05-18T20:04:13.381793+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:05:12.123898+00:00;P2;69.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:05:12.123898+00:00;P1;78.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:05:12.123898+00:00;P0;48.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:05:24.333697+00:00;humidity;79.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:05:24.333697+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:06:23.492159+00:00;P2;67.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:06:23.492159+00:00;P1;75.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:06:23.492159+00:00;P0;47.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:06:35.740060+00:00;humidity;76.70
107;DHT22;3520;-26.689;27.817;2021-05-18T20:06:35.740060+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:07:33.628331+00:00;P2;71.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:07:33.628331+00:00;P1;78.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:07:33.628331+00:00;P0;49.33
107;DHT22;3520;-26.689;27.817;2021-05-18T20:07:46.189078+00:00;humidity;78.40
107;DHT22;3520;-26.689;27.817;2021-05-18T20:07:46.189078+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:08:44.145229+00:00;P2;68.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:08:44.145229+00:00;P1;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:08:44.145229+00:00;P0;48.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:08:56.353305+00:00;humidity;76.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:08:56.353305+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:09:54.395058+00:00;P2;66.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:09:54.395058+00:00;P1;74.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:09:54.395058+00:00;P0;44.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:10:06.654329+00:00;humidity;73.90
107;DHT22;3520;-26.689;27.817;2021-05-18T20:10:06.654329+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:11:06.802732+00:00;P2;65.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:11:06.802732+00:00;P1;76.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:11:06.802732+00:00;P0;45.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:11:19.189519+00:00;humidity;71.40
107;DHT22;3520;-26.689;27.817;2021-05-18T20:11:19.189519+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:12:17.442958+00:00;P2;65.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:12:17.442958+00:00;P1;75.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:12:17.442958+00:00;P0;47.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:12:29.853988+00:00;humidity;71.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:12:29.853988+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:13:28.077784+00:00;P2;65.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:13:28.077784+00:00;P1;73.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:13:28.077784+00:00;P0;46.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:13:40.307496+00:00;humidity;76.20
107;DHT22;3520;-26.689;27.817;2021-05-18T20:13:40.307496+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:14:40.246738+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:14:40.246738+00:00;P1;74.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:14:40.246738+00:00;P0;44.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:14:52.483156+00:00;humidity;74.20
107;DHT22;3520;-26.689;27.817;2021-05-18T20:14:52.483156+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:15:52.444959+00:00;P2;68.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:15:52.444959+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:15:52.444959+00:00;P0;44.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:16:04.868198+00:00;humidity;75.80
107;DHT22;3520;-26.689;27.817;2021-05-18T20:16:04.868198+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:17:03.384731+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:17:03.384731+00:00;P1;74.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:17:03.384731+00:00;P0;44.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:17:15.646655+00:00;humidity;73.20
107;DHT22;3520;-26.689;27.817;2021-05-18T20:17:15.646655+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:18:13.933665+00:00;P2;62.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:18:13.933665+00:00;P1;73.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:18:13.933665+00:00;P0;43.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:18:26.159446+00:00;humidity;74.60
107;DHT22;3520;-26.689;27.817;2021-05-18T20:18:26.159446+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:19:24.008522+00:00;P2;64.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:19:24.008522+00:00;P1;73.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:19:24.008522+00:00;P0;43.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:19:36.231273+00:00;humidity;73.40
107;DHT22;3520;-26.689;27.817;2021-05-18T20:19:36.231273+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:20:33.393775+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:20:33.393775+00:00;P1;73.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:20:33.393775+00:00;P0;43.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:20:45.630018+00:00;humidity;72.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:20:45.630018+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:21:45.671799+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:21:45.671799+00:00;P1;73.75
108;pms5003;3520;-26.689;27.817;2021-05-18T20:21:45.671799+00:00;P0;44.75
107;DHT22;3520;-26.689;27.817;2021-05-18T20:21:57.891524+00:00;humidity;71.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:21:57.891524+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:22:51.676001+00:00;P2;70.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:22:51.676001+00:00;P1;77.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:22:51.676001+00:00;P0;46.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:23:03.874367+00:00;humidity;74.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:23:03.874367+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:23:54.273227+00:00;P2;65.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:23:54.273227+00:00;P1;74.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:23:54.273227+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:24:06.572622+00:00;humidity;74.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:24:06.572622+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:24:55.910328+00:00;P2;68.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:24:55.910328+00:00;P1;76.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:24:55.910328+00:00;P0;46.67
107;DHT22;3520;-26.689;27.817;2021-05-18T20:25:08.121765+00:00;humidity;76.90
107;DHT22;3520;-26.689;27.817;2021-05-18T20:25:08.121765+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:25:57.513342+00:00;P2;68.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:25:57.513342+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:25:57.513342+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:26:09.749512+00:00;humidity;75.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:26:09.749512+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:26:59.332386+00:00;P2;66.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:26:59.332386+00:00;P1;74.75
108;pms5003;3520;-26.689;27.817;2021-05-18T20:26:59.332386+00:00;P0;44.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:27:11.568328+00:00;humidity;72.40
107;DHT22;3520;-26.689;27.817;2021-05-18T20:27:11.568328+00:00;temperature;9.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:28:02.010544+00:00;P2;62.25
108;pms5003;3520;-26.689;27.817;2021-05-18T20:28:02.010544+00:00;P1;73.75
108;pms5003;3520;-26.689;27.817;2021-05-18T20:28:02.010544+00:00;P0;43.75
107;DHT22;3520;-26.689;27.817;2021-05-18T20:28:14.298700+00:00;humidity;75.10
107;DHT22;3520;-26.689;27.817;2021-05-18T20:28:14.298700+00:00;temperature;9.60
108;pms5003;3520;-26.689;27.817;2021-05-18T20:29:03.790354+00:00;P2;65.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:29:03.790354+00:00;P1;73.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:29:03.790354+00:00;P0;43.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:29:16.670148+00:00;humidity;73.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:29:16.670148+00:00;temperature;9.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:30:06.050181+00:00;P2;62.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:30:06.050181+00:00;P1;72.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:30:06.050181+00:00;P0;42.67
107;DHT22;3520;-26.689;27.817;2021-05-18T20:30:18.288427+00:00;humidity;70.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:30:18.288427+00:00;temperature;9.70
108;pms5003;3520;-26.689;27.817;2021-05-18T20:31:08.654988+00:00;P2;66.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:31:08.654988+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:31:08.654988+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:31:20.926902+00:00;humidity;68.60
107;DHT22;3520;-26.689;27.817;2021-05-18T20:31:20.926902+00:00;temperature;9.70
108;pms5003;3520;-26.689;27.817;2021-05-18T20:32:12.217771+00:00;P2;65.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:32:12.217771+00:00;P1;72.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:32:12.217771+00:00;P0;44.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:32:24.552752+00:00;humidity;69.70
107;DHT22;3520;-26.689;27.817;2021-05-18T20:32:24.552752+00:00;temperature;9.60
108;pms5003;3520;-26.689;27.817;2021-05-18T20:33:14.295111+00:00;P2;63.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:33:14.295111+00:00;P1;73.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:33:14.295111+00:00;P0;44.67
107;DHT22;3520;-26.689;27.817;2021-05-18T20:33:26.913187+00:00;humidity;71.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:33:26.913187+00:00;temperature;9.60
108;pms5003;3520;-26.689;27.817;2021-05-18T20:34:26.851432+00:00;P2;61.80
108;pms5003;3520;-26.689;27.817;2021-05-18T20:34:26.851432+00:00;P1;73.60
108;pms5003;3520;-26.689;27.817;2021-05-18T20:34:26.851432+00:00;P0;42.60
107;DHT22;3520;-26.689;27.817;2021-05-18T20:34:39.033843+00:00;humidity;71.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:34:39.033843+00:00;temperature;9.70
108;pms5003;3520;-26.689;27.817;2021-05-18T20:36:36.516097+00:00;P2;67.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:36:36.516097+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:36:36.516097+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:36:48.757061+00:00;humidity;71.10
107;DHT22;3520;-26.689;27.817;2021-05-18T20:36:48.757061+00:00;temperature;9.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:37:46.596075+00:00;P2;65.25
108;pms5003;3520;-26.689;27.817;2021-05-18T20:37:46.596075+00:00;P1;74.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:37:46.596075+00:00;P0;43.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:37:58.969795+00:00;humidity;71.10
107;DHT22;3520;-26.689;27.817;2021-05-18T20:37:58.969795+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:38:57.420412+00:00;P2;69.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:38:57.420412+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:38:57.420412+00:00;P0;43.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:39:09.829760+00:00;humidity;70.20
107;DHT22;3520;-26.689;27.817;2021-05-18T20:39:09.829760+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:39:59.601138+00:00;P2;69.25
108;pms5003;3520;-26.689;27.817;2021-05-18T20:39:59.601138+00:00;P1;77.25
108;pms5003;3520;-26.689;27.817;2021-05-18T20:39:59.601138+00:00;P0;46.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:40:11.808357+00:00;humidity;69.80
107;DHT22;3520;-26.689;27.817;2021-05-18T20:40:11.808357+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:41:02.056763+00:00;P2;66.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:41:02.056763+00:00;P1;75.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:41:02.056763+00:00;P0;43.67
107;DHT22;3520;-26.689;27.817;2021-05-18T20:41:14.292406+00:00;humidity;69.10
107;DHT22;3520;-26.689;27.817;2021-05-18T20:41:14.292406+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:42:03.665054+00:00;P2;65.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:42:03.665054+00:00;P1;73.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:42:03.665054+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:42:17.292352+00:00;humidity;70.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:42:17.292352+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:43:07.478751+00:00;P2;68.75
108;pms5003;3520;-26.689;27.817;2021-05-18T20:43:07.478751+00:00;P1;79.25
108;pms5003;3520;-26.689;27.817;2021-05-18T20:43:07.478751+00:00;P0;45.75
107;DHT22;3520;-26.689;27.817;2021-05-18T20:43:19.715300+00:00;humidity;68.90
107;DHT22;3520;-26.689;27.817;2021-05-18T20:43:19.715300+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:44:10.381662+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:44:10.381662+00:00;P1;73.60
108;pms5003;3520;-26.689;27.817;2021-05-18T20:44:10.381662+00:00;P0;42.60
107;DHT22;3520;-26.689;27.817;2021-05-18T20:44:22.649069+00:00;humidity;70.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:44:22.649069+00:00;temperature;9.10
108;pms5003;3520;-26.689;27.817;2021-05-18T20:45:11.933600+00:00;P2;66.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:45:11.933600+00:00;P1;76.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:45:11.933600+00:00;P0;43.33
107;DHT22;3520;-26.689;27.817;2021-05-18T20:45:24.142046+00:00;humidity;69.70
107;DHT22;3520;-26.689;27.817;2021-05-18T20:45:24.142046+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:46:13.728608+00:00;P2;66.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:46:13.728608+00:00;P1;75.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:46:13.728608+00:00;P0;44.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:46:26.015067+00:00;humidity;69.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:46:26.015067+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:47:16.551170+00:00;P2;65.25
108;pms5003;3520;-26.689;27.817;2021-05-18T20:47:16.551170+00:00;P1;74.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:47:16.551170+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:47:28.848179+00:00;humidity;69.80
107;DHT22;3520;-26.689;27.817;2021-05-18T20:47:28.848179+00:00;temperature;9.20
108;pms5003;3520;-26.689;27.817;2021-05-18T20:48:18.270642+00:00;P2;65.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:48:18.270642+00:00;P1;75.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:48:18.270642+00:00;P0;42.33
107;DHT22;3520;-26.689;27.817;2021-05-18T20:48:30.492666+00:00;humidity;69.60
107;DHT22;3520;-26.689;27.817;2021-05-18T20:48:30.492666+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:49:19.970764+00:00;P2;67.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:49:19.970764+00:00;P1;75.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:49:19.970764+00:00;P0;45.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:49:32.577180+00:00;humidity;69.70
107;DHT22;3520;-26.689;27.817;2021-05-18T20:49:32.577180+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:50:22.725823+00:00;P2;64.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:50:22.725823+00:00;P1;75.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:50:22.725823+00:00;P0;45.00
107;DHT22;3520;-26.689;27.817;2021-05-18T20:50:34.953101+00:00;humidity;69.30
107;DHT22;3520;-26.689;27.817;2021-05-18T20:50:34.953101+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:51:25.125118+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:51:25.125118+00:00;P1;73.33
108;pms5003;3520;-26.689;27.817;2021-05-18T20:51:25.125118+00:00;P0;42.67
107;DHT22;3520;-26.689;27.817;2021-05-18T20:51:37.329748+00:00;humidity;69.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:51:37.329748+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:52:29.127164+00:00;P2;60.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:52:29.127164+00:00;P1;71.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:52:29.127164+00:00;P0;41.75
107;DHT22;3520;-26.689;27.817;2021-05-18T20:52:41.368105+00:00;humidity;70.10
107;DHT22;3520;-26.689;27.817;2021-05-18T20:52:41.368105+00:00;temperature;9.30
108;pms5003;3520;-26.689;27.817;2021-05-18T20:53:30.752602+00:00;P2;64.50
108;pms5003;3520;-26.689;27.817;2021-05-18T20:53:30.752602+00:00;P1;76.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:53:30.752602+00:00;P0;42.50
107;DHT22;3520;-26.689;27.817;2021-05-18T20:53:42.992303+00:00;humidity;69.90
107;DHT22;3520;-26.689;27.817;2021-05-18T20:53:42.992303+00:00;temperature;9.40
108;pms5003;3520;-26.689;27.817;2021-05-18T20:54:32.573668+00:00;P2;63.00
108;pms5003;3520;-26.689;27.817;2021-05-18T20:54:32.573668+00:00;P1;72.67
108;pms5003;3520;-26.689;27.817;2021-05-18T20:54:32.573668+00:00;P0;44.67
